"rec_date","rec_date_c","genre","genre_stim","gloss","transl","sound_quality","background_noise","word_tokens","word_tokens_core","extended","lang","spk_code_a","spk_code_b","spk_age_a","spk_age_b","spk_age_c_a","spk_age_c_b","spk_sex_a","spk_sex_b","file"
"2010","approximate","stimulus retelling","pear story","all","English","medium","punctual","168","168","no","sumi1235","TZ2",NA,"23",NA,"certain",NA,"m",NA,"doreco_sumi1235_ABT3-TZ2_pearstory01-A"
"2010","approximate","conversation","na","all","English","bad","constant","227","227","no","sumi1235","VS1","KY1","19","22","certain","certain","f","m","doreco_sumi1235_ABT3-VS1_KY1_interview01-A"
"2010","approximate","stimulus retelling","pear story","all","English","bad","constant","197","191","no","sumi1235","KY1",NA,"22",NA,"certain",NA,"m",NA,"doreco_sumi1235_ABT3-VS1_KY1_pearstory01-A"
"2012","approximate","personal narrative","na","none","Georgian/English","medium","constant","580","506","no","svan1243","NG-LBK",NA,"60",NA,"approximate",NA,"f",NA,"doreco_svan1243_svv18_03"
"2012","approximate","personal narrative","na","none","Georgian/English","bad","constant","218","203","no","svan1243","NG-LBK",NA,"60",NA,"approximate",NA,"f",NA,"doreco_svan1243_svv18_10"
"2012","approximate","personal narrative","na","none","Georgian/English","medium","constant","468","429","no","svan1243","UJ-UBK",NA,"60",NA,"approximate",NA,"m",NA,"doreco_svan1243_svv21_02"
"2012","approximate","personal narrative","na","none","Georgian/English","medium","constant","257","217","no","svan1243","UJ-UBK",NA,"60",NA,"approximate",NA,"m",NA,"doreco_svan1243_svv21_05"
"2012","approximate","personal narrative","na","none","Georgian/English","medium","none","311","295","no","svan1243","MSH-UBL",NA,"40",NA,"approximate",NA,"f",NA,"doreco_svan1243_svv27_05"
"2012","approximate","personal narrative","na","none","Georgian/English","medium","punctual","129","129","no","svan1243","LO-LS",NA,"50",NA,"approximate",NA,"f",NA,"doreco_svan1243_svv30_03"
"2012","approximate","personal narrative","na","none","Georgian/English","medium","none","401","401","no","svan1243","LO-LS",NA,"50",NA,"approximate",NA,"f",NA,"doreco_svan1243_svv30_04"
"2012","approximate","personal narrative","na","none","Georgian/English","medium","punctual","578","578","no","svan1243","LO-LS",NA,"50",NA,"approximate",NA,"f",NA,"doreco_svan1243_svv30_05"
"2012","approximate","personal narrative","na","none","Georgian/English","medium","constant","143","143","no","svan1243","LO-LS",NA,"50",NA,"approximate",NA,"f",NA,"doreco_svan1243_svv30_07"
"2012","approximate","personal narrative","na","none","Georgian/English","medium","constant","773","767","no","svan1243","LO-LS",NA,"50",NA,"approximate",NA,"f",NA,"doreco_svan1243_svv30_10"
"2012","approximate","personal narrative","na","none","Georgian/English","medium","constant","422","396","no","svan1243","NX-CH",NA,"40",NA,"approximate",NA,"f",NA,"doreco_svan1243_svv30_20"
"2012","approximate","personal narrative","na","none","Georgian/English","medium","constant","449","425","no","svan1243","VG-LS",NA,"50",NA,"approximate",NA,"m",NA,"doreco_svan1243_svv33_03"
"2012","approximate","personal narrative","na","none","Georgian/English","medium","constant","252","233","no","svan1243","VG-LS",NA,"50",NA,"approximate",NA,"m",NA,"doreco_svan1243_svv33_04"
"2012","approximate","personal narrative","na","none","Georgian/English","medium","constant","261","261","no","svan1243","VG-LS",NA,"50",NA,"approximate",NA,"m",NA,"doreco_svan1243_svv33_09"
"2012","approximate","traditional narrative","na","none","Georgian/English","medium","constant","589","566","no","svan1243","VG-LS",NA,"50",NA,"approximate",NA,"m",NA,"doreco_svan1243_svv33_14"
"2012","approximate","personal narrative","na","none","Georgian/English","good","constant","365","365","no","svan1243","NT-LT",NA,"40",NA,"approximate",NA,"f",NA,"doreco_svan1243_svv35_02"
"2012","approximate","personal narrative","na","none","Georgian/English","good","constant","356","355","no","svan1243","NT-LT",NA,"40",NA,"approximate",NA,"f",NA,"doreco_svan1243_svv35_03"
"2012","approximate","traditional narrative","na","none","Georgian/English","medium","constant","520","495","no","svan1243","SHO-LS",NA,"70",NA,"approximate",NA,"m",NA,"doreco_svan1243_svv36_03"
"2012","approximate","personal narrative","na","none","Georgian/English","medium","constant","234","234","no","svan1243","SHO-LS",NA,"70",NA,"approximate",NA,"m",NA,"doreco_svan1243_svv36_04"
"2012","approximate","personal narrative","na","none","Georgian/English","medium","constant","251","219","no","svan1243","SHO-LS",NA,"70",NA,"approximate",NA,"m",NA,"doreco_svan1243_svv36_08"
"2012","approximate","personal narrative","na","none","Georgian/English","medium","constant","110","93","no","svan1243","SHO-LS",NA,"70",NA,"approximate",NA,"m",NA,"doreco_svan1243_svv36_10"
"2012","approximate","personal narrative","na","none","Georgian/English","medium","constant","462","446","no","svan1243","SHO-LS",NA,"70",NA,"approximate",NA,"m",NA,"doreco_svan1243_svv36_12"
"2012","approximate","traditional narrative","na","none","Georgian/English","medium","constant","239","226","no","svan1243","SHO-LS",NA,"70",NA,"approximate",NA,"m",NA,"doreco_svan1243_svv36_15"
"2012","approximate","traditional narrative","na","none","Georgian/English","medium","constant","402","394","no","svan1243","BM-CH",NA,"60",NA,"approximate",NA,"f",NA,"doreco_svan1243_svv37_04"
"2012","approximate","personal narrative","na","none","Georgian/English","medium","constant","439","428","no","svan1243","BM-CH",NA,"60",NA,"approximate",NA,"f",NA,"doreco_svan1243_svv37_14"
"2012","approximate","personal narrative","na","none","Georgian/English","medium","constant","174","170","no","svan1243","BM-CH",NA,"60",NA,"approximate",NA,"f",NA,"doreco_svan1243_svv37_16"
"2012","approximate","personal narrative","na","none","Georgian/English","medium","constant","235","232","no","svan1243","BM-CH",NA,"60",NA,"approximate",NA,"f",NA,"doreco_svan1243_svv37_19"
"2012","approximate","personal narrative","na","none","Georgian/English","medium","constant","700","677","no","svan1243","BM-CH",NA,"60",NA,"approximate",NA,"f",NA,"doreco_svan1243_svv37_23"
"2010","certain","traditional narrative","na","break/gloss","English","good","punctual","588","588","no","taba1259","TS01",NA,"52",NA,"certain",NA,"m",NA,"doreco_taba1259_mc_tabasaran_belt"
"2010","certain","traditional narrative","na","break/gloss","English","good","punctual","1668","1668","no","taba1259","TS02",NA,"64",NA,"certain",NA,"m",NA,"doreco_taba1259_mc_tabasaran_horse"
"2010","certain","traditional narrative","na","break/gloss","English","good","punctual","424","424","no","taba1259","TS01",NA,"52",NA,"certain",NA,"m",NA,"doreco_taba1259_mc_tabasaran_naz"
"2010","certain","traditional narrative","na","break/gloss","English","good","punctual","587","587","no","taba1259","TS01",NA,"52",NA,"certain",NA,"m",NA,"doreco_taba1259_mc_tabasaran_nuradin"
"2010","certain","traditional narrative","na","break/gloss","English","good","punctual","1790","1790","no","taba1259","TS01",NA,"52",NA,"certain",NA,"m",NA,"doreco_taba1259_mc_tabasaran_work"
"2004","approximate","traditional narrative","na","break/gloss","English","medium","punctual","736","736","no","teop1238","Asu",NA,"40",NA,"approximate",NA,"f",NA,"doreco_teop1238_Asu_01"
"2004","approximate","traditional narrative","na","break/gloss","English","medium","punctual","232","232","no","teop1238","Gol",NA,"30",NA,"approximate",NA,"m",NA,"doreco_teop1238_Gol_01"
"2003","approximate","traditional narrative","na","break/gloss","English","medium","punctual","1866","1866","no","teop1238","Iar",NA,"71",NA,"certain",NA,"f",NA,"doreco_teop1238_Iar_02"
"2004","approximate","traditional narrative","na","break/gloss","English","good","punctual","872","872","no","teop1238","Mat",NA,"30",NA,"approximate",NA,"f",NA,"doreco_teop1238_Mat_01"
"2003","approximate","traditional narrative","na","break/gloss","English","good","punctual","950","950","no","teop1238","Nah",NA,"81",NA,"certain",NA,"m",NA,"doreco_teop1238_Nah_02"
"2003","approximate","traditional narrative","na","break/gloss","English","medium","punctual","1209","1209","no","teop1238","Nan",NA,"73",NA,"certain",NA,"f",NA,"doreco_teop1238_Nan_03"
"2003","approximate","traditional narrative","na","break/gloss","English","good","punctual","780","780","no","teop1238","Pur",NA,"75",NA,"approximate",NA,"m",NA,"doreco_teop1238_Pur_05"
"2003","approximate","traditional narrative","na","break/gloss","English","medium","punctual","881","881","no","teop1238","San",NA,"72",NA,"certain",NA,"m",NA,"doreco_teop1238_San_01"
"2003","approximate","traditional narrative","na","break/gloss","English","good","punctual","951","951","no","teop1238","Sha",NA,"18",NA,"certain",NA,"f",NA,"doreco_teop1238_Sha_01"
"2004","approximate","traditional narrative","na","break/gloss","English","good","punctual","2783","2783","no","teop1238","Sii",NA,"66",NA,"certain",NA,"f",NA,"doreco_teop1238_Sii_06"
"2004","approximate","traditional narrative","na","break/gloss","English","medium","punctual","874","874","no","teop1238","Viv",NA,"40",NA,"approximate",NA,"f",NA,"doreco_teop1238_Viv_01"
"1993","certain","traditional narrative","na","all","English/Spanish","medium","constant","1387","1387","no","texi1237","TLF",NA,"59",NA,"certain",NA,"m",NA,"doreco_texi1237_JuanFlojo_part1"
"1993","certain","traditional narrative","na","all","English/Spanish","medium","constant","1358","1358","no","texi1237","TLF",NA,"59",NA,"certain",NA,"m",NA,"doreco_texi1237_JuanFlojo_part2"
"1993","certain","traditional narrative","na","all","English/Spanish","medium","constant","1157","1157","no","texi1237","TLF",NA,"59",NA,"certain",NA,"m",NA,"doreco_texi1237_JuanFlojo_part3"
"1993","certain","traditional narrative","na","all","English/Spanish","medium","constant","1386","1386","no","texi1237","TLF",NA,"59",NA,"certain",NA,"m",NA,"doreco_texi1237_JuanFlojo_part4"
"1993","certain","traditional narrative","na","all","English/Spanish","medium","constant","1633","1633","no","texi1237","TLF",NA,"59",NA,"certain",NA,"m",NA,"doreco_texi1237_LaChichimeca"
"1993","certain","traditional narrative","na","all","English/Spanish","medium","constant","1372","1372","no","texi1237","TLF",NA,"59",NA,"certain",NA,"m",NA,"doreco_texi1237_LaMujerFloja"
"1993","certain","traditional narrative","na","all","English/Spanish","medium","constant","175","175","no","texi1237","TLF",NA,"59",NA,"certain",NA,"m",NA,"doreco_texi1237_Pepito"
"2007-02-028","certain","conversation","na","break/gloss","English/Indonesian","medium","punctual","506","370","no","toto1304","KT",NA,"57",NA,"certain",NA,"m",NA,"doreco_toto1304_chicken_eagle"
"2007","approximate","traditional narrative","na","break/gloss","English/Indonesian","good","none","548","548","no","toto1304","SYNO",NA,"40",NA,"approximate",NA,"m",NA,"doreco_toto1304_explanation-lelegesan_SYNO"
"2007","approximate","traditional narrative","na","break/gloss","English/Indonesian","good","none","3070","2769","no","toto1304","IS",NA,"50",NA,"approximate",NA,"m",NA,"doreco_toto1304_explanation-making-red-sugar_IS"
"2007","approximate","traditional narrative","na","break/gloss","English/Indonesian","good","none","877","877","no","toto1304","ZBR",NA,"55",NA,"approximate",NA,"m",NA,"doreco_toto1304_explanation-wedding-tradition_ZBR"
"2007","approximate","personal narrative","na","break/gloss","English/Indonesian","good","none","643","643","no","toto1304","RDA",NA,"58",NA,"approximate",NA,"m",NA,"doreco_toto1304_lifestory_RDA_1"
"2007","approximate","conversation","na","break/gloss","English/Indonesian","good","none","1933","922","no","toto1304","TS",NA,"45",NA,"approximate",NA,"f",NA,"doreco_toto1304_lifestory_TS-IA"
"2007-02-27","certain","personal narrative","na","break/gloss","English/Indonesian","medium","punctual","450","431","no","toto1304","Nahre",NA,"51",NA,"certain",NA,"f",NA,"doreco_toto1304_Nahres_life"
"2007","approximate","stimulus retelling","pear story","break/gloss","English/Indonesian","good","none","201","201","no","toto1304","SP",NA,"39",NA,"approximate",NA,"m",NA,"doreco_toto1304_pearstory_14_SP"
"2007","approximate","stimulus retelling","pear story","break/gloss","English/Indonesian","good","none","287","287","no","toto1304","SELP",NA,"40",NA,"approximate",NA,"f",NA,"doreco_toto1304_pearstory_36_SELP"
"2007","approximate","conversation","na","break/gloss","English/Indonesian","good","none","855","403","no","toto1304","SP",NA,"39",NA,"approximate",NA,"m",NA,"doreco_toto1304_spacegames_sequence1_KSR-SP"
"2007","approximate","traditional narrative","na","break/gloss","English/Indonesian","medium","punctual","847","835","no","toto1304","RSTM",NA,"40",NA,"approximate",NA,"m",NA,"doreco_toto1304_story-comedy_RSTM"
"2007","approximate","traditional narrative","na","break/gloss","English/Indonesian","good","none","212","212","no","toto1304","RSM",NA,"40",NA,"approximate",NA,"m",NA,"doreco_toto1304_story-monkey-butterfly_RSM"
"2007","approximate","traditional narrative","na","break/gloss","English/Indonesian","good","none","137","137","no","toto1304","RSM",NA,"40",NA,"approximate",NA,"m",NA,"doreco_toto1304_story-monkey-crocodile_RSM"
"2007","approximate","traditional narrative","na","break/gloss","English/Indonesian","good","none","216","216","no","toto1304","RSM",NA,"40",NA,"approximate",NA,"m",NA,"doreco_toto1304_story-monkey-turtle_RSM"
"2007","approximate","personal narrative","na","break/gloss","English/Indonesian","good","none","594","547","no","toto1304","RSM",NA,"40",NA,"approximate",NA,"m",NA,"doreco_toto1304_story-two-obedient-children_RSM"
"2007-02-28","certain","conversation","na","break/gloss","English/Indonesian","medium","punctual","422","357","no","toto1304","Yulin",NA,"37",NA,"certain",NA,"f",NA,"doreco_toto1304_Yulins_life"
"2005","certain","traditional narrative","na","all","English/Spanish","medium","punctual","907","907","no","trin1278","LJI",NA,"68",NA,"certain",NA,"m",NA,"doreco_trin1278_T06"
"2006","certain","stimulus retelling","na","all","English/Spanish","bad","constant","306","306","no","trin1278","EIN",NA,"50",NA,"certain",NA,"m",NA,"doreco_trin1278_T11"
"2006","certain","traditional narrative","na","all","English/Spanish","good","punctual","274","274","no","trin1278","ANM",NA,"60",NA,"approximate",NA,"m",NA,"doreco_trin1278_T12"
"2006","certain","traditional narrative","na","all","English/Spanish","medium","constant","1575","1575","no","trin1278","FCT",NA,"46",NA,"certain",NA,"f",NA,"doreco_trin1278_T19"
"2006","certain","conversation","na","all","English/Spanish","good","punctual","477","359","no","trin1278","LJI","FCT","69","46","certain","certain","m","f","doreco_trin1278_T20"
"2008","certain","traditional narrative","na","all","English/Spanish","medium","constant","642","642","no","trin1278","ANM",NA,"70",NA,"approximate",NA,"m",NA,"doreco_trin1278_T22"
"2008","certain","traditional narrative","na","all","English/Spanish","medium","punctual","1570","1568","no","trin1278","ANM",NA,"70",NA,"approximate",NA,"m",NA,"doreco_trin1278_T24"
"2008","certain","traditional narrative","na","all","English/Spanish","medium","punctual","1195","1195","no","trin1278","LJI",NA,"71",NA,"certain",NA,"m",NA,"doreco_trin1278_T30"
"2010","certain","personal narrative","na","all","English/Spanish","medium","constant","466","466","no","trin1278","CMC",NA,"30",NA,"approximate",NA,"f",NA,"doreco_trin1278_T35"
"2018","certain","traditional narrative","na","all","English/Spanish","good","constant","503","454","no","trin1278","SGG",NA,"60",NA,"certain",NA,"f",NA,"doreco_trin1278_T47"
"2015-12-21","certain","personal narrative","na","none","Swahili","good","none","652","652","no","tsim1256","GG",NA,"60",NA,"approximate",NA,"m",NA,"doreco_tsim1256_IGS0229_2015-12-21_GG_1"
"2015-12-21","certain","traditional narrative","na","none","Swahili/English","good","none","499","499","no","tsim1256","GG",NA,"60",NA,"approximate",NA,"m",NA,"doreco_tsim1256_IGS0229_2015-12-21_GG_2"
"2015-12-21","certain","personal narrative","na","none","Swahili/English","good","none","163","163","no","tsim1256","GG",NA,"60",NA,"approximate",NA,"m",NA,"doreco_tsim1256_IGS0229_2015-12-21_GG_3"
